arm,ab_var,ucb_var,eps_var,ucb_inf_var,mix_prop_var
1.0,0.01832304584629295,0.1586003489381251,,0.2996274737062542,0.19723112061232262
2.0,1.4121999654286637,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.321811257175524
3.0,5.824943378062085,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,3.5032394303944816,3.998233081014596,3.1949299556027486,0.43822877399868676,1.4941484415813726
5.0,1.4591801555720743,0.8045190856271978,,2.8756712675332166,0.003473515420138998
6.0,0.029531238811710478,0.0,0.0002605560013597486,0.0379966861927824,0.05144046184993632
7.0,3.429699897161235,0.05788305668646874,7.384654398454318,2.339425326713563,1.4849748272588998
8.0,5.415622708641349,4.355837070950945,3.902403104665009,1.994314464714576,1.6841745543913273
9.0,0.07219992795878126,0.4271946630566836,,1.9864821765572027,1.920728875881846
0.0,0.48588942651018263,0.0,,0.6828251216032519,0.002332755314635204
1.0,0.01832304584629295,0.15141989798778163,,0.2996274737062542,0.24198365838611693
2.0,1.7032629934518841,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.321811257175524
3.0,5.824943378062085,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,3.5032394303944816,3.998233081014596,3.158298929479509,0.43822877399868676,1.4941484415813726
5.0,1.4591801555720743,0.8045190856271978,,2.8756712675332166,0.003473515420138998
6.0,0.029531238811710478,0.0,0.0002605560013597486,0.0379966861927824,0.05144046184993632
7.0,3.429699897161235,0.05788305668646874,7.384654398454318,2.339425326713563,1.4849748272588998
8.0,5.415622708641349,4.355837070950945,3.902403104665009,1.994314464714576,1.6841745543913273
9.0,0.07219992795878126,0.4271946630566836,,1.9864821765572027,1.920728875881846
0.0,0.48588942651018263,0.0,,0.6828251216032519,0.002332755314635204
1.0,0.01832304584629295,0.15141989798778163,,0.2790661607553306,0.2369190679750542
2.0,1.7032629934518841,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.321811257175524
3.0,4.6693762068011875,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,3.5032394303944816,3.3538508888450242,3.2958719138157875,0.43822877399868676,1.4941484415813726
5.0,1.4591801555720743,0.8045190856271978,,2.8756712675332166,0.003473515420138998
6.0,0.029531238811710478,0.0,0.0002605560013597486,0.0379966861927824,0.05144046184993632
7.0,3.429699897161235,0.05788305668646874,7.384654398454318,2.339425326713563,1.4849748272588998
8.0,5.415622708641349,4.355837070950945,3.902403104665009,1.994314464714576,1.6841745543913273
9.0,0.07219992795878126,0.4271946630566836,,1.9864821765572027,1.920728875881846
0.0,0.48588942651018263,0.0,,0.6828251216032519,0.002332755314635204
1.0,0.01832304584629295,0.15582197449627555,,0.2628297539316126,0.2369190679750542
2.0,1.7032629934518841,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.321811257175524
3.0,4.6693762068011875,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.8583122658110844,3.3538508888450242,3.331971951110575,0.43822877399868676,1.4941484415813726
5.0,1.4591801555720743,0.8045190856271978,,2.8756712675332166,0.003473515420138998
6.0,0.029531238811710478,0.0,0.0002605560013597486,0.0379966861927824,0.05144046184993632
7.0,3.429699897161235,0.05788305668646874,7.384654398454318,2.339425326713563,1.4849748272588998
8.0,5.415622708641349,4.355837070950945,3.902403104665009,1.994314464714576,1.6841745543913273
9.0,0.07219992795878126,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.48588942651018263,0.0,,0.6828251216032519,0.002332755314635204
1.0,0.01832304584629295,0.15582197449627555,,0.2565457007520979,0.2449540092726057
2.0,1.7032629934518841,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.321811257175524
3.0,4.6693762068011875,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.8583122658110844,3.3538508888450242,3.2327725252705384,0.43822877399868676,1.4941484415813726
5.0,1.7387948142561906,0.8827877072984018,,2.8756712675332166,0.003473515420138998
6.0,0.029531238811710478,0.0,0.0002605560013597486,0.0379966861927824,0.05144046184993632
7.0,3.429699897161235,0.05788305668646874,7.384654398454318,2.339425326713563,1.4849748272588998
8.0,5.415622708641349,4.355837070950945,3.902403104665009,1.994314464714576,1.6841745543913273
9.0,0.07219992795878126,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.48588942651018263,0.0,,0.6828251216032519,0.002332755314635204
1.0,0.01832304584629295,0.15582197449627555,,0.2565457007520979,0.2449540092726057
2.0,1.7032629934518841,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.6819833058150313
3.0,4.6693762068011875,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.8583122658110844,3.3538508888450242,3.5263173328225426,0.43822877399868676,1.4941484415813726
5.0,1.7387948142561906,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.023982100231991335,0.0,0.0002605560013597486,0.0379966861927824,0.05144046184993632
7.0,3.429699897161235,0.05788305668646874,7.384654398454318,2.339425326713563,1.4849748272588998
8.0,5.415622708641349,4.355837070950945,3.902403104665009,1.5233348890256653,1.6841745543913273
9.0,0.07219992795878126,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.48588942651018263,0.0,,0.6828251216032519,0.002332755314635204
1.0,0.01832304584629295,0.15394629478335606,,0.24195859524119398,0.23658252705440086
2.0,1.7032629934518841,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.6819833058150313
3.0,4.6693762068011875,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.8583122658110844,3.3538508888450242,3.4125835808849874,0.43822877399868676,1.4941484415813726
5.0,1.7387948142561906,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.023982100231991335,0.0,0.0002605560013597486,0.0379966861927824,0.05144046184993632
7.0,3.0599825902156237,0.05788305668646874,7.384654398454318,2.339425326713563,1.4849748272588998
8.0,5.415622708641349,4.355837070950945,3.902403104665009,1.5233348890256653,1.6841745543913273
9.0,0.07219992795878126,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.48588942651018263,0.0,,0.6828251216032519,0.002332755314635204
1.0,0.01832304584629295,0.15394629478335606,,0.24195859524119398,0.23933207942904214
2.0,1.7032629934518841,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.6819833058150313
3.0,4.6693762068011875,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.8583122658110844,3.619570050795091,3.306737628271002,0.43822877399868676,1.4941484415813726
5.0,1.7387948142561906,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.023982100231991335,0.0,0.0002605560013597486,0.0379966861927824,0.05144046184993632
7.0,3.0599825902156237,0.05788305668646874,7.384654398454318,1.748097521888905,1.4849748272588998
8.0,5.870930237433653,4.355837070950945,3.902403104665009,1.5233348890256653,1.6841745543913273
9.0,0.07219992795878126,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.48588942651018263,0.0,,0.6828251216032519,0.002332755314635204
1.0,0.01832304584629295,0.15394629478335606,,0.23113051760573125,0.23933207942904214
2.0,1.7032629934518841,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.6819833058150313
3.0,4.6693762068011875,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.8583122658110844,3.2765723411831162,3.2089082211188473,0.43822877399868676,1.4941484415813726
5.0,1.7387948142561906,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.023982100231991335,0.0,0.0002605560013597486,0.0379966861927824,0.05144046184993632
7.0,3.0599825902156237,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,5.870930237433653,4.355837070950945,3.902403104665009,1.5233348890256653,1.6841745543913273
9.0,0.5625208054136295,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.46868344918297744,0.0,,0.6828251216032519,0.002332755314635204
1.0,0.01832304584629295,0.15394629478335606,,0.2198560128390231,0.23933207942904214
2.0,1.7032629934518841,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.6819833058150313
3.0,4.6693762068011875,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.8583122658110844,4.815089388006186,3.2089082211188473,0.43822877399868676,1.4941484415813726
5.0,1.7387948142561906,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.023982100231991335,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,3.0599825902156237,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,5.870930237433653,4.355837070950945,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,0.5625208054136295,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.46868344918297744,0.0,,0.6828251216032519,0.002332755314635204
1.0,0.01587526319388188,0.15041095153380418,0.0,0.2198560128390231,0.2294303295829393
2.0,1.7032629934518841,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.6819833058150313
3.0,4.6693762068011875,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.8583122658110844,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.7387948142561906,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.023982100231991335,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,3.0599825902156237,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,5.870930237433653,4.355837070950945,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,0.5625208054136295,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.46868344918297744,0.0,,0.8660764210320862,0.002332755314635204
1.0,0.01587526319388188,0.1469106832703128,0.023721995651567813,0.2198560128390231,0.22154619367268155
2.0,1.64069034067796,1.3309758055385121,0.7196973678129199,0.03539224921488672,2.6819833058150313
3.0,4.6693762068011875,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.8583122658110844,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.7387948142561906,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.023982100231991335,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,3.0599825902156237,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,5.870930237433653,4.355837070950945,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,0.5625208054136295,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.46868344918297744,0.0,,0.8660764210320862,0.002332755314635204
1.0,0.01587526319388188,0.15125801020511934,0.023721995651567813,0.24183183786142592,0.21684418131861888
2.0,1.64069034067796,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.557200127649625,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.8583122658110844,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.7387948142561906,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.023982100231991335,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,3.0599825902156237,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,5.870930237433653,4.355837070950945,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,0.5625208054136295,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.46868344918297744,0.0,,0.8660764210320862,0.002332755314635204
1.0,0.01587526319388188,0.1578130078354446,0.03883209442560406,0.2306837650327572,0.21057844668134396
2.0,1.64069034067796,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.557200127649625,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.497998638251158,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.7387948142561906,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.023982100231991335,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,3.0599825902156237,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,5.870930237433653,4.355837070950945,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,0.5625208054136295,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.46868344918297744,0.0,,0.8660764210320862,0.002332755314635204
1.0,0.01587526319388188,0.1578130078354446,0.4203900950525812,0.23475956615410604,0.23089151305210062
2.0,1.64069034067796,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.557200127649625,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.497998638251158,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.4924782794221374,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.023982100231991335,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,3.0599825902156237,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,5.870930237433653,7.673917147495007,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,0.5625208054136295,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.46868344918297744,0.0,,0.8660764210320862,0.002332755314635204
1.0,0.01587526319388188,0.1578130078354446,0.3904969601633632,0.2512380368796831,0.23137850165012178
2.0,1.64069034067796,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.557200127649625,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.497998638251158,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.4924782794221374,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.12323654307994368,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,3.0599825902156237,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,5.870930237433653,7.746144819049664,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,0.5625208054136295,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.46868344918297744,0.0,,0.8660764210320862,0.002332755314635204
1.0,0.01587526319388188,0.1578130078354446,0.32569787351802604,0.30212621627338626,0.2263030590033237
2.0,1.64069034067796,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.557200127649625,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.497998638251158,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.4924782794221374,2.2442024626365367,,2.8756712675332166,0.003473515420138998
6.0,0.12323654307994368,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,4.769079368394408,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,5.870930237433653,6.481015245457872,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,0.5625208054136295,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.46868344918297744,0.0,,0.8660764210320862,0.002332755314635204
1.0,0.01587526319388188,0.1578130078354446,0.3315888023012991,0.30212621627338626,0.25668291236935287
2.0,1.64069034067796,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.557200127649625,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.497998638251158,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.4924782794221374,2.2442024626365367,,2.7792787436376303,0.003473515420138998
6.0,0.12323654307994368,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,4.769079368394408,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,7.2543326072642245,6.001555278196812,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,0.5625208054136295,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.46868344918297744,0.0,,1.574018688994575,0.002332755314635204
1.0,0.01587526319388188,0.1578130078354446,0.29044633899028105,0.30212621627338626,0.2522524147208298
2.0,1.64069034067796,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.557200127649625,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.497998638251158,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.4924782794221374,2.2442024626365367,,2.7792787436376303,0.003473515420138998
6.0,0.12323654307994368,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,4.769079368394408,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,7.2543326072642245,6.0167355649640655,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,3.2968372494018516,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.5751010652692463,0.0,,1.574018688994575,0.002332755314635204
1.0,0.01587526319388188,0.1578130078354446,0.3377379235630554,0.2983108019065609,0.24553347582370136
2.0,1.64069034067796,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.557200127649625,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.497998638251158,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.4924782794221374,2.2442024626365367,,2.7792787436376303,0.003473515420138998
6.0,0.12323654307994368,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,4.769079368394408,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,7.2543326072642245,5.789816923194731,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,3.2968372494018516,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.5751010652692463,0.0,,1.574018688994575,0.002332755314635204
1.0,0.04354352209612361,0.1578130078354446,0.3075572259199778,0.28836654512347903,0.24533406552949924
2.0,1.64069034067796,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.557200127649625,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.497998638251158,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.4924782794221374,2.2442024626365367,,2.7792787436376303,0.003473515420138998
6.0,0.12323654307994368,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,4.769079368394408,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,7.2543326072642245,5.3298851036395085,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,3.2968372494018516,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.5751010652692463,0.0,,1.574018688994575,0.002332755314635204
1.0,0.04354352209612361,0.15253542729022018,0.2796427520935398,0.2786470814945324,0.23889327795114
2.0,1.6123062867243818,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.557200127649625,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.497998638251158,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.4924782794221374,2.2442024626365367,,2.7792787436376303,0.003473515420138998
6.0,0.12323654307994368,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,4.769079368394408,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,7.2543326072642245,5.3298851036395085,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,3.2968372494018516,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.5751010652692463,0.0,,1.574018688994575,0.002332755314635204
1.0,0.04354352209612361,0.1779503454846394,0.2905382662679403,0.2712880236934457,0.23447250273433054
2.0,1.6123062867243818,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.909579275723316,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
4.0,2.497998638251158,4.815089388006186,3.2089082211188473,0.6825612340429309,1.4941484415813726
5.0,1.4924782794221374,2.2442024626365367,,2.7792787436376303,0.003473515420138998
6.0,0.12323654307994368,0.0,0.011265566485026633,0.0379966861927824,0.05144046184993632
7.0,4.769079368394408,0.05788305668646874,7.384654398454318,1.748097521888905,1.1388408032091002
8.0,7.2543326072642245,5.3298851036395085,3.902403104665009,1.5233348890256653,1.6810920494725319
9.0,3.2968372494018516,0.4271946630566836,,1.9864821765572027,1.299570630165242
0.0,0.5751010652692463,0.0,,1.574018688994575,0.002332755314635204
1.0,0.04354352209612361,0.17181453652015133,0.31588382000262133,0.2713176165703997,0.23725105516232192
2.0,1.6123062867243818,1.3309758055385121,0.482077510818369,0.03539224921488672,2.6819833058150313
3.0,4.909579275723316,0.0,2.5016672457050397,3.20581379695779,0.5498815840291554
