"weight_cat","male","married","edu_cat","bdonationvol","recency_in_month","formvoluntary","formgroup","formmutual","formplasma","formblood","age_cat_2","age_cat_0","resident_cat_0","resident_cat_1","resident_cat_3","occupation_cat_11","occupation_cat_7","occupation_cat_9","occupation_cat_3","occupation_cat_5","occupation_cat_4","occupation_cat_2","occupation_cat_1","occupation_cat_10","occupation_cat_6","firm_cost","firm_gain","test_group"
1,0,0,1,400,23,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,0,1,200,17,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,1,0,800,9,1,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,0,1,400,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,1,400,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,200,11,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,0,1,0,1600,10,4,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,0,0,1200,19,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,0,1,1,400,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"2"
1,1,0,1,700,26,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,0,1,200,13,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,0,0,700,11,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"2"
1,1,0,1,400,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,1,400,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,0,1,400,18,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,0,0,1,1500,19,4,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,0,400,8,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,0,0,1,300,6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,0,1,400,13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,700,11,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,1,400,16,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,0,0,1,400,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,0,400,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,1,1,0,800,12,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,1,0,1,200,14,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,0,200,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,0,0,0,900,14,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,0,1,0,2800,11,7,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,1,400,21,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,0,1,300,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,0,1,1500,11,5,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,0,0,0,400,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,15,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,0,1,1200,22,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,0,1600,7,4,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,1,200,8,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,1,0,400,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
1,0,0,1,1600,26,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,0,400,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,1,1,0,400,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,1,400,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,1,400,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,1,300,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,6,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,1,1200,14,3,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,200,25,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,1,1,300,26,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
1,1,0,0,400,23,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,0,400,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,1,0,1,300,21,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,0,300,12,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,1,200,25,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,0,400,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,0,1,1,400,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,0,300,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,0,1,300,15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,1,200,22,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,300,15,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,800,25,1,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,300,14,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,1,100,10,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,1,0,400,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,1,0,800,17,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,0,400,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,1,0,400,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,1,0,900,7,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,200,20,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,1,0,400,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,1,1,500,17,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"2"
1,0,1,0,400,8,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,0,1,600,6,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,1,0,400,22,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,0,1,0,400,11,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"2"
1,0,1,0,300,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,1,0,1600,8,4,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,0,0,1,200,13,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,1,0,300,13,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
1,0,1,1,2300,16,4,2,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"2"
1,1,1,0,800,6,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"2"
0,1,1,0,400,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,0,1,0,3200,7,8,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
1,1,1,1,400,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
1,1,0,1,600,26,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,0,200,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,0,1,400,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
1,0,1,0,300,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,1,0,0,1500,13,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,1,0,1,800,8,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,0,400,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,0,0,1,200,16,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,0,1200,15,3,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,1,400,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,1,1,0,800,17,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,0,1,0,600,8,1,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,0,0,0,800,12,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,0,1,200,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,0,0,0,300,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,1,400,17,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,0,400,9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,0,1,300,12,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,0,400,11,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,1,1,200,21,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,0,0,1,400,15,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,0,0,400,26,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,300,25,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,300,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,200,25,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,0,300,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,200,25,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,300,13,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,300,14,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,0,400,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,0,1,400,9,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,0,1,700,7,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,300,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"2"
1,1,0,1,200,26,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,0,700,23,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,0,300,12,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,0,0,0,200,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,1,1600,23,4,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,0,800,7,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,1,1,200,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,1,1,400,11,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
1,1,1,1,200,16,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,0,0,1,400,8,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,24,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,0,1,500,20,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,300,25,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,200,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,400,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,1,400,11,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,0,0,700,23,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,0,300,11,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,0,0,1,200,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,0,1,300,18,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,0,1,1,300,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,1,300,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,1,1,800,7,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,0,1,200,6,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,0,0,1,300,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,200,26,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,400,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,1,1,400,17,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
1,1,1,1,200,18,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,0,0,1,400,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,1,0,1200,24,3,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"2"
1,1,0,1,400,20,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,0,400,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"2"
1,0,1,0,300,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,0,0,0,800,9,2,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,0,1,1,800,12,0,4,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,26,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,0,200,24,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,200,13,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,0,1,500,24,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,200,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,300,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,1,1,200,18,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"2"
1,1,1,1,1200,6,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,1,800,9,2,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,0,1,400,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,0,0,1,200,24,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,0,400,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,200,8,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,0,300,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,20,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,0,1,0,1600,13,4,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,24,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,1,0,800,21,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,1,0,400,9,0,2,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,0,1,0,400,9,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,0,1,400,25,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,200,25,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,200,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,1,0,400,11,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,0,400,26,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,0,400,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,1,0,200,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,0,300,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"2"
1,1,1,0,400,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,0,0,400,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"2"
1,1,0,1,400,26,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,1,0,1700,23,5,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,1,400,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"2"
0,0,0,1,200,12,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,300,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,800,16,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,25,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,1,0,400,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
1,1,1,1,800,23,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,0,1,200,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,1,0,400,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,0,1100,14,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,1,300,26,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,0,0,600,6,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,0,400,25,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,0,800,26,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"2"
1,0,0,1,300,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,1,1,400,15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"2"
0,1,1,0,4500,7,12,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,1,200,23,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,1,400,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,0,400,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
1,1,1,0,1100,16,3,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,0,1,0,400,11,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,1,200,15,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,500,24,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,0,700,8,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,1,1,300,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,1,800,8,2,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"2"
0,0,0,1,1000,25,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,400,24,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,1,1,300,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,1,200,7,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,1,0,400,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,1,400,15,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,1,0,400,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,1,400,24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,500,23,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,1,1,900,8,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"2"
1,1,0,0,400,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,0,0,1,200,12,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,1,700,25,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,1,0,1,300,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,1,0,1200,13,3,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
